module,type,name,res_id,src,value,comments
crm,model,"ir.ui.view,arch_db",crm.crm_activity_report_view_search,Company,,
crm,model,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Company,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Company,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_leads,Company Name,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Competition Matrix comparing prices,,
crm,code,addons/crm/static/src/js/tour.js,71,Configuration options are available in the Settings app.,,openerp-web
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Configure the stages of your sales pipeline,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Configure your pricelists,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"Congratulations, you're done!",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"Consumers, Retailers",,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_oppor,Contact Information,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_contact_name,Contact Name,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Contact Us,,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_automatic_wizard_partner_ids,Contacts,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_mass_name,Conversion Action,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_name,Conversion Action,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_date_conversion,Conversion Date,,
crm,model,"ir.model.fields,field_description",crm.field_crm_opportunity_report_date_conversion,Conversion Date,,
crm,model,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Conversion Date,,
crm,model,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Conversion Date from Lead to Opportunity,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_lead2opportunity_partner_mass,Conversion Options,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_lead2opportunity_partner_mass,Convert to Opportunities,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_leads,Convert to Opportunity,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_lead2opportunity_partner,Convert to Opportunity,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_lead2opportunity_partner_mass,Convert to Opportunity,,
crm,model,"ir.actions.act_window,name",crm.action_crm_send_mass_convert,Convert to opportunities,,
crm,code,addons/crm/models/crm_lead.py,1038,Convert to opportunity,,
crm,selection,"crm.lead2opportunity.partner,name",0,Convert to opportunity,,
crm,selection,"crm.lead2opportunity.partner.mass,name",0,Convert to opportunity,,
crm,model,"ir.actions.act_window,name",crm.action_crm_lead2opportunity_partner,Convert to opportunity,,
crm,model,"ir.model.fields,help",crm.field_crm_lead_message_bounce,Counter of the number of bounced emails for this contact,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_report_country_id,Country,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_country_id,Country,,
crm,model,"ir.model.fields,field_description",crm.field_crm_opportunity_report_country_id,Country,,
crm,model,"ir.ui.view,arch_db",crm.crm_activity_report_view_search,Country,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_leads,Country,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_oppor,Country,,
crm,model,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Country,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Country,,
crm,model,"ir.ui.view,arch_db",crm.view_create_opportunity_simplified,Create,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Create Customers,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_create_date,Create Date,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_lead2opportunity_partner,Create Opportunity,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Create Vendors,,
crm,code,addons/crm/static/src/js/web_planner_crm.js,31,Create a Proof of Concept with consultants,,openerp-web
crm,selection,"crm.lead2opportunity.partner,action",0,Create a new customer,,
crm,selection,"crm.partner.binding,action",0,Create a new customer,,
crm,model,"ir.actions.act_window,name",crm.create_opportunity_simplified,Create an Opportunity,,
crm,model,"ir.ui.view,arch_db",crm.view_create_opportunity_simplified,Create an Opportunity,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Create and combine rules:<br/>,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Create sleek and attractive event pages. Sell online and organize on site.,,
crm,model,"ir.actions.act_window,help",crm.crm_lead_tag_action,"Create specific tags that fit your company's activities
                to better classify and analyse your leads and opportunities.
                Such categories could for instance reflect your product
                structure or the different types of sales you do.",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Create the three firsts opportunities,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Create your product items,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Create your templates of offers,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_report_author_id,Created By,,
crm,model,"ir.ui.view,arch_db",crm.crm_activity_report_view_search,Created By,,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_automatic_wizard_create_uid,Created by,,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_line_create_uid,Created by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_create_uid,Created by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_log_create_uid,Created by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_create_uid,Created by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_mass_create_uid,Created by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_create_uid,Created by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_lost_create_uid,Created by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_tag_create_uid,Created by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lost_reason_create_uid,Created by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_merge_opportunity_create_uid,Created by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_partner_binding_create_uid,Created by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_stage_create_uid,Created by,,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_automatic_wizard_create_date,Created on,,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_line_create_date,Created on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_create_date,Created on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_log_create_date,Created on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_create_date,Created on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_mass_create_date,Created on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_lost_create_date,Created on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_tag_create_date,Created on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lost_reason_create_date,Created on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_merge_opportunity_create_date,Created on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_partner_binding_create_date,Created on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_stage_create_date,Created on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_opportunity_report_create_date,Creation Date,,
crm,model,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Creation Month,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,Creation Month,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Creation Month,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_company_currency,Currency,,
crm,model,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Current,,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_automatic_wizard_current_line_id,Current Line,,
crm,code,addons/crm/models/crm_lead.py,1073,Customer,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_mass_partner_id,Customer,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_partner_id,Customer,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_partner_id,Customer,,
crm,model,"ir.model.fields,field_description",crm.field_crm_partner_binding_partner_id,Customer,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_leads,Customer,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_oppor,Customer,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_tree_view_oppor,Customer,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,Customer,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Customer,,
crm,code,addons/crm/models/crm_lead.py,1075,Customer Email,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_partner_name,Customer Name,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Customers,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_lead2opportunity_partner,Customers,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_lead2opportunity_partner_mass,Customers,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Customizations,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_report_date,Date,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_day_open,Days to Assign,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_day_close,Days to Close,,
crm,model,"ir.actions.act_window,name",crm.action_partner_deduplicate,Deduplicate Contacts,,
crm,model,"ir.ui.view,arch_db",crm.base_partner_merge_automatic_wizard_form,Deduplicate the other Contacts,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_default,Default,,
crm,model,"ir.model.fields,field_description",crm.field_sale_config_settings_alias_prefix,Default Alias Name for Leads,,
crm,model,"ir.model.fields,field_description",crm.field_crm_team_alias_defaults,Default Values,,
crm,model,"ir.model.fields,field_description",crm.field_crm_opportunity_report_delay_open,Delay to Assign,,
crm,model,"ir.model.fields,field_description",crm.field_crm_opportunity_report_delay_close,Delay to Close,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_kanban_view_leads,Delete,,
crm,code,addons/crm/static/src/js/web_planner_crm.js,28,Demonstration,,openerp-web
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"Depending on how complex your business is, it may take between 6 months and 18 months for a new
                                    sales team to efficiently forecasts future revenues.",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Deployment,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_leads,Describe the lead...,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_description,Description,,
crm,model,"ir.model.fields,help",crm.field_crm_activity_description,"Description that will be added in the message posted for this subtype. If void, the name will be added instead.",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"Design efficient email campaigns. Send, convert and track performance.",,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_automatic_wizard_dst_partner_id,Destination Contact,,
crm,model,"ir.ui.view,arch_db",crm.view_create_opportunity_simplified,Discard,,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_automatic_wizard_display_name,Display Name,,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_line_display_name,Display Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_display_name,Display Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_log_display_name,Display Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_report_display_name,Display Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_display_name,Display Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_mass_display_name,Display Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_display_name,Display Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_lost_display_name,Display Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_tag_display_name,Display Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lost_reason_display_name,Display Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_merge_opportunity_display_name,Display Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_opportunity_report_display_name,Display Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_partner_binding_display_name,Display Name,,
crm,model,"ir.model.fields,field_description",crm.field_crm_stage_display_name,Display Name,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"Display your brochures, product sheets, showcases etc.",,
crm,selection,"crm.lead2opportunity.partner,action",0,Do not link to a customer,,
crm,selection,"crm.lead2opportunity.partner.mass,action",0,Do not link to a customer,,
crm,selection,"crm.partner.binding,action",0,Do not link to a customer,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Don't forget to change this address on:,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Don't hesitate to,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"Don't use stages to qualify opportunities, use tags instead",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Download the,,
crm,selection,"sale.config.settings,group_use_lead",0,Each mail sent to the alias creates a new opportunity,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"Each product has only one price.
                                        <br/>",,
crm,model,"ir.ui.view,arch_db",crm.view_sale_config_settings,"Each sales team has an email alias that
                                    could be setup on the sales team form. You
                                    can setup a generic email alias to create
                                    incoming leads.",,
crm,model,"ir.ui.view,arch_db",crm.crm_case_kanban_view_leads,Edit,,
crm,model,"crm.activity,name",crm.crm_activity_data_email,Email,,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_automatic_wizard_group_by_email,Email,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_email_from,Email,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_leads,Email,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_oppor,Email,,
crm,model,"mail.message.subtype,name",crm.crm_activity_data_email_mail_message_subtype,Email,,
crm,model,"ir.ui.view,arch_db",crm.sales_team_form_view_in_crm,Email Alias,,
crm,model,"ir.model.fields,help",crm.field_crm_lead_email_from,Email address of the contact,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,End,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Engage directly with your website visitors to convert them into leads.,,
crm,model,"ir.model.fields,help",crm.field_crm_stage_requirements,Enter here the internal requirements for this stage (ex: Offer sent to customer). It will appear as a tooltip over the stage's name.,,
crm,model,"ir.model.fields,help",crm.field_crm_lead_date_deadline,Estimate of the date on which the opportunity will be won.,,
crm,model,"ir.model,name",crm.model_calendar_event,Event,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Every salesperson can analyze their own pipe by clicking on the 'switch view to graph' icon.,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"Every stage should be a step forward in the buyer's decision-making, not a task to carry out",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Examples,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Examples:,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Excel template,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,Exclude Opt Out,,
crm,model,"ir.ui.view,arch_db",crm.base_partner_merge_automatic_wizard_form,Exclude contacts having,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Existing Tools,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_log_date_deadline,Expected Closing,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_date_deadline,Expected Closing,,
crm,model,"ir.model.fields,field_description",crm.field_crm_opportunity_report_date_deadline,Expected Closing,,
crm,model,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Expected Closing,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Expected Closing Date,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_log_planned_revenue,Expected Revenue,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_planned_revenue,Expected Revenue,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_tree_view_oppor,Expected Revenues,,
crm,model,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Expiration Closing Month,,
crm,model,"ir.model.fields,help",crm.field_crm_stage_legend_priority,Explanation text to help users using the star and priority mechanism on stages or issues that are in this stage.,,
crm,model,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Extended Filters,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_leads,Extra Info,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_fax,Fax,,
crm,model,"ir.model.fields,help",crm.field_crm_activity_relation_field,Field used to link the related model to the subtype model when using automatic subscription on a related document. The field is used to compute getattr(related_document.relation_field).,,
crm,code,addons/crm/static/src/js/web_planner_crm.js,32,Final Proposal sent,,openerp-web
crm,selection,"base.partner.merge.automatic.wizard,state",0,Finished,,
crm,model,"ir.model.fields,field_description",crm.field_crm_stage_fold,Folded in Pipeline,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"For every deal, review the next action, the expected closing, the pain points, the expected revenues, the buying process, etc.",,
crm,code,addons/crm/wizard/base_partner_merge.py,299,"For safety reasons, you cannot merge more than 3 contacts together. You can re-open the wizard several times if needed.",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"For the Odoo Team,<br/>
                          Fabien Pinckaers, Founder",,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_mass_force_assignation,Force assignation,,
crm,code,addons/crm/models/crm_lead.py,538,From %s : %s,,
crm,code,addons/crm/static/src/js/web_planner_crm.js,31,GAP analysis with customer,,openerp-web
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"Gain high quality insight from surveys, a great way to engage with prospects",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Gamification,,
crm,model,"ir.model,name",crm.model_crm_lead_lost,Get Lost Reason,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_email_cc,Global CC,,
crm,code,addons/crm/static/src/js/tour.js,80,Good job! Your completed the tour of the CRM. You can continue with the <b>implementation guide</b> to help you setup the CRM in your company.,,openerp-web
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"Great pipelines have stages <strong>aligned with the buyer's buying process</strong>, not your selling process:",,
crm,model,"ir.ui.view,arch_db",crm.crm_activity_report_view_search,Group By,,
crm,model,"ir.ui.view,arch_db",crm.crm_opportunity_report_view_search,Group By,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_leads_filter,Group By,,
crm,model,"ir.ui.view,arch_db",crm.view_crm_case_opportunities_filter,Group By,,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_automatic_wizard_number_group,Group of Contacts,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Grow leads acquisition,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Grow revenues,,
crm,model,"ir.model,name",crm.model_crm_partner_binding,Handle partner binding or generation in CRM wizards.,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Happy Selling!<br/>- The Odoo Team,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Have clear forecasts on sales,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"Have fun deploying your sales strategy,",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Here are a few examples of documents you should provide to your sales team based on the sales stage:,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Here are some of the <strong>customizations available</strong>:,,
crm,model,"ir.actions.act_window,help",crm.crm_lead_action_activities,"Here is the list of your next activities. Those are linked to your opportunities.
                   To set a next activity, go on an opportunity and add one. It will then appear in this list.",,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_hidden,Hidden,,
crm,model,"ir.model.fields,help",crm.field_crm_activity_hidden,Hide the subtype in the follower options,,
crm,selection,"crm.lead,priority",0,High,,
crm,selection,"crm.opportunity.report,priority",0,High,,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_automatic_wizard_id,ID,,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_line_id,ID,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_id,ID,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_log_id,ID,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_report_id,ID,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_id,ID,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_mass_id,ID,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_id,ID,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_lost_id,ID,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_tag_id,ID,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lost_reason_id,ID,,
crm,model,"ir.model.fields,field_description",crm.field_crm_merge_opportunity_id,ID,,
crm,model,"ir.model.fields,field_description",crm.field_crm_opportunity_report_id,ID,,
crm,model,"ir.model.fields,field_description",crm.field_crm_partner_binding_id,ID,,
crm,model,"ir.model.fields,field_description",crm.field_crm_stage_id,ID,,
crm,model,"ir.model.fields,help",crm.field_crm_team_alias_parent_thread_id,ID of the parent record holding the alias (example: project holding the task creation alias),,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_line_aggr_ids,Ids,,
crm,model,"ir.model.fields,help",crm.field_crm_lead_opt_out,"If opt-out is checked, this contact has refused to receive emails for mass mailing and marketing campaign. Filter 'Available for Mass Mailing' allows users to filter the leads when performing mass mailing.",,
crm,model,"ir.model.fields,help",crm.field_crm_lead2opportunity_partner_mass_force_assignation,"If unchecked, this will leave the salesman of duplicated opportunities",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"If you followed the preceding steps, you already setup
                        the foundations to a strong process leading to
                        continuous improvements of your sales teams.",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"If you have less than 200 contacts, we recommend you
                                        to create them manually.",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"If you sell subscriptions (whether it's invoiced annually or monthly), activate the",,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,If you want to do it yourself:,,
crm,model,"ir.ui.menu,name",crm.menu_import_crm,Import & Synchronize,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Import using the top left button in,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Improve average revenue per salesperson,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,"In Odoo, there are 3 different ways to manage your prices.<br/>",,
crm,model,"ir.ui.view,arch_db",crm.crm_lost_reason_view_search,Include archived,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Incoming Emails,,
crm,code,addons/crm/static/src/js/web_planner_crm.js,23,Initial Contact,,openerp-web
crm,model,"ir.model.fields,help",crm.field_sale_config_settings_module_crm_voip,Integration with Asterisk,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_leads,Internal Notes,,
crm,model,"ir.ui.view,arch_db",crm.crm_case_form_view_oppor,Internal Notes,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_internal,Internal Only,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,Invoice Analysis,,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_automatic_wizard_group_by_is_company,Is Company,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_function,Job Position,,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_automatic_wizard_exclude_journal_item,Journal Items associated to the contact,,
crm,model,"ir.ui.view,arch_db",crm.crm_planner,KPIs,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_date_action_last,Last Action,,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_automatic_wizard___last_update,Last Modified on,,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_line___last_update,Last Modified on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity___last_update,Last Modified on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_log___last_update,Last Modified on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_report___last_update,Last Modified on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner___last_update,Last Modified on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_mass___last_update,Last Modified on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead___last_update,Last Modified on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_lost___last_update,Last Modified on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_tag___last_update,Last Modified on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lost_reason___last_update,Last Modified on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_merge_opportunity___last_update,Last Modified on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_opportunity_report___last_update,Last Modified on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_partner_binding___last_update,Last Modified on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_stage___last_update,Last Modified on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_date_last_stage_update,Last Stage Update,,
crm,model,"ir.model.fields,field_description",crm.field_crm_opportunity_report_date_last_stage_update,Last Stage Update,,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_automatic_wizard_write_uid,Last Updated by,,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_line_write_uid,Last Updated by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_log_write_uid,Last Updated by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_write_uid,Last Updated by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_mass_write_uid,Last Updated by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_write_uid,Last Updated by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_lost_write_uid,Last Updated by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_tag_write_uid,Last Updated by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_write_uid,Last Updated by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lost_reason_write_uid,Last Updated by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_merge_opportunity_write_uid,Last Updated by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_partner_binding_write_uid,Last Updated by,,
crm,model,"ir.model.fields,field_description",crm.field_crm_stage_write_uid,Last Updated by,,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_automatic_wizard_write_date,Last Updated on,,
crm,model,"ir.model.fields,field_description",crm.field_base_partner_merge_line_write_date,Last Updated on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_log_write_date,Last Updated on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_write_date,Last Updated on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_mass_write_date,Last Updated on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead2opportunity_partner_write_date,Last Updated on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_lost_write_date,Last Updated on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lead_tag_write_date,Last Updated on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_lost_reason_write_date,Last Updated on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_merge_opportunity_write_date,Last Updated on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_partner_binding_write_date,Last Updated on,,
crm,model,"ir.model.fields,field_description",crm.field_crm_stage_write_date,Last Updated on,,
crm,model,"ir.model.fields,field_description",crm.field_res_users_calendar_last_notif_ack,Last notification marked as read from base Calendar,,
crm,code,addons/crm/models/crm_lead.py,841,Lead,,
crm,selection,"crm.activity.report,lead_type",0,Lead,,
crm,selection,"crm.lead,type",0,Lead,,
crm,selection,"crm.opportunity.report,type",0,Lead,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_log_lead_id,Lead,,
crm,model,"ir.model.fields,field_description",crm.field_crm_activity_report_lead_id,Lead,,
